Rok,Miesiąc,Data,Status,Temperatura dzienna,Temperatura nocna,Ciśnienie,Wiatr,Opady
2014,styczen,21-01-2014,niebo niewidoczne,-3,-6,1015,31,3.9mm
2014,styczen,22-01-2014,niebo niewidoczne,1,-4,1023,24,0mm
2014,styczen,23-01-2014,niebo niewidoczne,2,-3,1032,26,0mm
2014,styczen,24-01-2014,pochmurnie z przejaśnieniami,2,-5,1035,25,0mm
2014,styczen,25-01-2014,pochmurnie z przejaśnieniami,0,-7,1030,21,0mm
2014,styczen,26-01-2014,niebo niewidoczne,-3,-10,1019,22,0.1mm
2014,styczen,27-01-2014,niebo niewidoczne,-4,-11,1018,31,0mm
2014,styczen,28-01-2014,niebo niewidoczne,-4,-10,1022,31,0.8mm
2014,styczen,29-01-2014,pochmurnie,-4,-12,1024,19,0mm
2014,styczen,30-01-2014,niebo niewidoczne,-2,-8,1010,47,6.0mm
2014,styczen,31-01-2014,niebo niewidoczne,-2,-4,1016,50,10.7mm
2014,luty,01-02-2014,niebo niewidoczne,-1,-2,1012,70,16.8mm
2014,luty,02-02-2014,niebo niewidoczne,-1,-4,1012,59,17.0mm
2014,luty,03-02-2014,niebo niewidoczne,0,-9,1017,60,17.7mm
2014,luty,04-02-2014,niebo niewidoczne,-1,-8,1024,89,25.6mm
2014,luty,05-02-2014,niebo niewidoczne,-9,-15,1036,46,2.8mm
2014,luty,06-02-2014,niebo niewidoczne,-7,-16,1040,20,0mm
2014,luty,07-02-2014,częściowe zachmurzenie,-6,-16,1042,21,0mm
2014,luty,08-02-2014,częściowe zachmurzenie,-4,-13,1045,24,0mm
2014,luty,09-02-2014,zachmurzenie małe,-2,-12,1038,29,0mm
2014,luty,10-02-2014,pochmurnie z przejaśnieniami,-1,-12,1037,24,0mm
2014,luty,11-02-2014,niebo niewidoczne,1,-9,1028,32,3.2mm
2014,luty,12-02-2014,niebo niewidoczne,0,-7,1038,33,5.4mm
2014,luty,13-02-2014,niebo niewidoczne,1,-8,1036,21,0mm
2014,luty,14-02-2014,niebo niewidoczne,0,-5,1037,23,0mm
2014,luty,15-02-2014,częściowe zachmurzenie,2,-4,1032,21,0mm
2014,luty,16-02-2014,pochmurnie z przejaśnieniami,3,-3,1026,24,0mm
2014,luty,17-02-2014,niebo niewidoczne,5,-2,1022,59,5.3mm
2014,luty,18-02-2014,niebo niewidoczne,6,3,1016,72,11.6mm
2014,luty,19-02-2014,niebo niewidoczne,4,-3,1012,55,7.6mm
2014,luty,20-02-2014,niebo niewidoczne,4,-6,1019,64,0.1mm
2014,luty,21-02-2014,niebo niewidoczne,4,3,1012,59,1.7mm
2014,luty,22-02-2014,pochmurnie,4,-1,1017,22,0.1mm
2014,luty,23-02-2014,niebo niewidoczne,5,-1,1016,31,0mm
2014,luty,24-02-2014,niebo niewidoczne,6,3,1006,37,3.2mm
2014,luty,25-02-2014,niebo niewidoczne,2,-6,996,52,5.6mm
2014,luty,26-02-2014,niebo niewidoczne,-3,-6,1012,41,3.5mm
